datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2026.03.20,00:00,23:59,Olympia,1368,1378,2746,-0.7,13.1,0.0,35,10.8
2026.03.21,00:00,23:59,Olympia,756,735,1491,1.5,11.2,0.0,70,2.2
2026.03.22,00:00,23:59,Olympia,1334,1241,2575,0.5,14.1,0.0,9,11.6
2026.03.23,00:00,23:59,Olympia,1236,1222,2458,1.5,12.9,0.0,74,5.6
2026.03.24,00:00,23:59,Olympia,1660,1701,3361,3.8,14.8,0.0,86,10.1
2026.03.25,00:00,23:59,Olympia,860,913,1773,1.9,14.8,2.5,98,4.3
2026.03.26,00:00,23:59,Olympia,786,769,1555,-0.2,4.9,2.4,96,1.5
2026.03.27,00:00,23:59,Olympia,802,807,1609,-0.7,6.4,0.0,76,2.4
2026.03.28,00:00,23:59,Olympia,983,836,1819,-1.7,8.8,4.1,61,11.5
2026.03.29,00:00,23:59,Olympia,330,337,667,0.6,5.0,1.5,98,0.1
2026.03.30,00:00,23:59,Olympia,503,530,1033,0.5,7.2,5.9,94,2.8
2026.03.31,00:00,23:59,Olympia,682,627,1309,1.0,5.7,0.0,100,1.1
2026.03.01,00:00,23:59,Hirsch,311,325,636,4.8,9.9,0.2,96,0.3
2026.03.02,00:00,23:59,Hirsch,997,1029,2026,2.1,12.7,0.0,61,8.2
2026.03.03,00:00,23:59,Hirsch,1026,1063,2089,0.9,9.0,0.0,81,4.0
2026.03.04,00:00,23:59,Hirsch,965,990,1955,2.5,9.2,0.0,55,5.0
2026.03.05,00:00,23:59,Hirsch,1078,1113,2191,2.1,13.9,0.0,38,8.7
2026.03.06,00:00,23:59,Hirsch,850,918,1768,0.9,16.3,0.0,16,10.2
2026.03.07,00:00,23:59,Hirsch,624,594,1218,0.6,16.2,0.0,1,10.6
2026.03.08,00:00,23:59,Hirsch,578,542,1120,1.0,15.0,0.0,79,9.3
2026.03.09,00:00,23:59,Hirsch,1077,1087,2164,3.5,15.5,0.0,98,3.3
2026.03.10,00:00,23:59,Hirsch,1261,1337,2598,6.0,17.7,0.0,50,10.3
2026.03.11,00:00,23:59,Hirsch,979,1033,2012,8.4,15.9,6.2,94,7.2
2026.03.12,00:00,23:59,Hirsch,658,723,1381,4.9,12.1,2.2,59,4.3
2026.03.13,00:00,23:59,Hirsch,936,971,1907,1.3,17.1,0.0,41,10.8
2026.03.14,00:00,23:59,Hirsch,332,323,655,3.1,11.8,1.1,99,4.0
2026.03.15,00:00,23:59,Hirsch,296,294,590,2.8,7.4,0.0,99,0.4
2026.03.16,00:00,23:59,Hirsch,729,810,1539,1.1,8.8,5.9,79,3.1
2026.03.17,00:00,23:59,Hirsch,783,800,1583,0.3,6.1,0.1,76,0.5
2026.03.18,00:00,23:59,Hirsch,1094,1098,2192,-1.3,10.8,0.0,25,6.5
2026.03.19,00:00,23:59,Hirsch,1249,1214,2463,1.1,13.4,0.0,39,8.9
2026.03.20,00:00,23:59,Hirsch,887,908,1795,-0.7,13.1,0.0,35,10.8
2026.03.21,00:00,23:59,Hirsch,376,344,720,1.5,11.2,0.0,70,2.2
2026.03.22,00:00,23:59,Hirsch,643,570,1213,0.5,14.1,0.0,9,11.6
2026.03.23,00:00,23:59,Hirsch,1084,1094,2178,1.5,12.9,0.0,74,5.6
2026.03.24,00:00,23:59,Hirsch,1198,1215,2413,3.8,14.8,0.0,86,10.1
2026.03.25,00:00,23:59,Hirsch,775,840,1615,1.9,14.8,2.5,98,4.3
2026.03.26,00:00,23:59,Hirsch,621,637,1258,-0.2,4.9,2.4,96,1.5
2026.03.27,00:00,23:59,Hirsch,604,618,1222,-0.7,6.4,0.0,76,2.4
2026.03.28,00:00,23:59,Hirsch,345,364,709,-1.7,8.8,4.1,61,11.5
2026.03.29,00:00,23:59,Hirsch,124,126,250,0.6,5.0,1.5,98,0.1
2026.03.30,00:00,23:59,Hirsch,453,482,935,0.5,7.2,5.9,94,2.8
2026.03.31,00:00,23:59,Hirsch,537,558,1095,1.0,5.7,0.0,100,1.1
2026.03.01,00:00,23:59,Erhardt,1092,1157,2249,4.8,9.9,0.2,96,0.3
2026.03.02,00:00,23:59,Erhardt,2170,1752,3922,2.1,12.7,0.0,61,8.2
2026.03.03,00:00,23:59,Erhardt,2352,1887,4239,0.9,9.0,0.0,81,4.0
2026.03.04,00:00,23:59,Erhardt,2133,1828,3961,2.5,9.2,0.0,55,5.0
2026.03.05,00:00,23:59,Erhardt,2440,2103,4543,2.1,13.9,0.0,38,8.7
2026.03.06,00:00,23:59,Erhardt,2289,2093,4382,0.9,16.3,0.0,16,10.2
2026.03.07,00:00,23:59,Erhardt,2443,2456,4899,0.6,16.2,0.0,1,10.6
2026.03.08,00:00,23:59,Erhardt,2029,2217,4246,1.0,15.0,0.0,79,9.3
2026.03.09,00:00,23:59,Erhardt,2269,1905,4174,3.5,15.5,0.0,98,3.3
2026.03.10,00:00,23:59,Erhardt,2800,2374,5174,6.0,17.7,0.0,50,10.3
2026.03.11,00:00,23:59,Erhardt,2374,2006,4380,8.4,15.9,6.2,94,7.2
2026.03.12,00:00,23:59,Erhardt,1696,1368,3064,4.9,12.1,2.2,59,4.3
2026.03.13,00:00,23:59,Erhardt,2728,2660,5388,1.3,17.1,0.0,41,10.8
2026.03.14,00:00,23:59,Erhardt,1115,1180,2295,3.1,11.8,1.1,99,4.0
2026.03.15,00:00,23:59,Erhardt,901,965,1866,2.8,7.4,0.0,99,0.4
2026.03.16,00:00,23:59,Erhardt,1633,1307,2940,1.1,8.8,5.9,79,3.1
2026.03.17,00:00,23:59,Erhardt,1717,1403,3120,0.3,6.1,0.1,76,0.5
2026.03.18,00:00,23:59,Erhardt,3182,2978,6160,-1.3,10.8,0.0,25,6.5
2026.03.19,00:00,23:59,Erhardt,3991,3686,7677,1.1,13.4,0.0,39,8.9
2026.03.20,00:00,23:59,Erhardt,2434,2198,4632,-0.7,13.1,0.0,35,10.8
2026.03.21,00:00,23:59,Erhardt,1340,1376,2716,1.5,11.2,0.0,70,2.2
2026.03.22,00:00,23:59,Erhardt,2159,2212,4371,0.5,14.1,0.0,9,11.6
2026.03.23,00:00,23:59,Erhardt,2328,1876,4204,1.5,12.9,0.0,74,5.6
2026.03.24,00:00,23:59,Erhardt,2679,2246,4925,3.8,14.8,0.0,86,10.1
2026.03.25,00:00,23:59,Erhardt,1733,1394,3127,1.9,14.8,2.5,98,4.3
2026.03.26,00:00,23:59,Erhardt,1345,1046,2391,-0.2,4.9,2.4,96,1.5
2026.03.27,00:00,23:59,Erhardt,1502,1281,2783,-0.7,6.4,0.0,76,2.4
2026.03.28,00:00,23:59,Erhardt,1333,1269,2602,-1.7,8.8,4.1,61,11.5
2026.03.29,00:00,23:59,Erhardt,393,444,837,0.6,5.0,1.5,98,0.1
2026.03.30,00:00,23:59,Erhardt,1102,853,1955,0.5,7.2,5.9,94,2.8
2026.03.31,00:00,23:59,Erhardt,1239,979,2218,1.0,5.7,0.0,100,1.1
