datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2026.05.09,00:00,23:59,Hirsch,902,895,1797,8.9,22.3,0.0,48,10.1
2026.05.10,00:00,23:59,Hirsch,822,796,1618,8.3,23.6,11.0,66,10.6
2026.05.11,00:00,23:59,Hirsch,862,911,1773,4.6,17.6,6.6,93,2.5
2026.05.12,00:00,23:59,Hirsch,814,857,1671,3.7,10.2,0.0,86,6.0
2026.05.13,00:00,23:59,Hirsch,1124,1135,2259,4.4,16.1,0.0,79,7.5
2026.05.14,00:00,23:59,Hirsch,359,365,724,6.6,13.4,0.1,95,2.3
2026.05.15,00:00,23:59,Hirsch,634,632,1266,6.7,14.8,1.6,94,3.6
2026.05.16,00:00,23:59,Hirsch,320,329,649,5.3,13.1,0.9,91,2.7
2026.05.17,00:00,23:59,Hirsch,607,557,1164,4.8,16.2,0.0,50,8.3
2026.05.18,00:00,23:59,Hirsch,1096,1178,2274,4.3,19.6,8.1,61,10.2
2026.05.19,00:00,23:59,Hirsch,1182,1170,2352,8.6,19.1,0.1,90,5.9
2026.05.20,00:00,23:59,Hirsch,920,914,1834,11.7,19.5,3.9,88,2.6
2026.05.21,00:00,23:59,Hirsch,1346,1369,2715,11.9,21.3,0.0,89,8.6
2026.05.22,00:00,23:59,Hirsch,1192,1200,2392,8.8,25.0,0.0,26,14.9
2026.05.23,00:00,23:59,Hirsch,842,817,1659,11.0,27.7,0.0,10,15.1
2026.05.24,00:00,23:59,Hirsch,767,725,1492,14.4,29.8,0.0,29,13.8
2026.05.25,00:00,23:59,Hirsch,746,718,1464,14.8,30.2,0.0,8,14.6
2026.05.26,00:00,23:59,Hirsch,1504,1530,3034,14.5,31.4,0.0,0,15.1
2026.05.27,00:00,23:59,Hirsch,1579,1557,3136,17.7,30.6,0.0,31,12.1
2026.05.28,00:00,23:59,Hirsch,1533,1610,3143,14.2,26.6,0.0,6,15.4
2026.05.29,00:00,23:59,Hirsch,1280,1314,2594,10.8,28.1,0.0,6,15.2
2026.05.30,00:00,23:59,Hirsch,632,604,1236,13.7,30.3,0.0,91,8.8
2026.05.31,00:00,23:59,Hirsch,422,386,808,16.1,30.9,3.6,86,7.3
2026.06.01,00:00,23:59,Hirsch,987,983,1970,14.1,24.2,0.0,79,6.2
2026.05.01,00:00,23:59,Erhardt,3380,3461,6841,2.5,20.6,0.0,4,14.2
2026.05.02,00:00,23:59,Erhardt,3299,3395,6694,5.0,25.5,0.0,41,14.1
2026.05.03,00:00,23:59,Erhardt,3655,3415,7070,9.5,27.5,0.0,91,11.5
2026.05.04,00:00,23:59,Erhardt,3281,2668,5949,14.1,24.1,0.0,96,8.0
2026.05.05,00:00,23:59,Erhardt,3314,2456,5770,11.2,24.3,2.1,70,8.0
2026.05.06,00:00,23:59,Erhardt,2512,2077,4589,10.4,19.7,4.1,93,3.6
2026.05.07,00:00,23:59,Erhardt,2593,2182,4775,8.0,16.2,0.0,80,4.6
2026.05.08,00:00,23:59,Erhardt,3237,2690,5927,6.0,20.4,0.0,36,12.3
2026.05.09,00:00,23:59,Erhardt,3623,3539,7162,8.9,22.3,0.0,48,10.1
2026.05.10,00:00,23:59,Erhardt,2867,2736,5603,8.3,23.6,11.0,66,10.6
2026.05.11,00:00,23:59,Erhardt,1964,1571,3535,4.6,17.6,6.6,93,2.5
2026.05.12,00:00,23:59,Erhardt,1966,1607,3573,3.7,10.2,0.0,86,6.0
2026.05.13,00:00,23:59,Erhardt,2642,2181,4823,4.4,16.1,0.0,79,7.5
2026.05.14,00:00,23:59,Erhardt,1354,1368,2722,6.6,13.4,0.1,95,2.3
2026.05.15,00:00,23:59,Erhardt,1629,1532,3161,6.7,14.8,1.6,94,3.6
2026.05.16,00:00,23:59,Erhardt,1189,1283,2472,5.3,13.1,0.9,91,2.7
2026.05.17,00:00,23:59,Erhardt,2214,2323,4537,4.8,16.2,0.0,50,8.3
2026.05.18,00:00,23:59,Erhardt,2863,2252,5115,4.3,19.6,8.1,61,10.2
2026.05.19,00:00,23:59,Erhardt,3055,2548,5603,8.6,19.1,0.1,90,5.9
2026.05.20,00:00,23:59,Erhardt,2404,1841,4245,11.7,19.5,3.9,88,2.6
2026.05.21,00:00,23:59,Erhardt,3669,3059,6728,11.9,21.3,0.0,89,8.6
2026.05.22,00:00,23:59,Erhardt,3681,3398,7079,8.8,25.0,0.0,26,14.9
2026.05.23,00:00,23:59,Erhardt,3650,3377,7027,11.0,27.7,0.0,10,15.1
2026.05.24,00:00,23:59,Erhardt,3479,3618,7097,14.4,29.8,0.0,29,13.8
2026.05.25,00:00,23:59,Erhardt,3718,3592,7310,14.8,30.2,0.0,8,14.6
2026.05.26,00:00,23:59,Erhardt,4271,3395,7666,14.5,31.4,0.0,0,15.1
2026.05.27,00:00,23:59,Erhardt,4461,3623,8084,17.7,30.6,0.0,31,12.1
2026.05.28,00:00,23:59,Erhardt,4320,3498,7818,14.2,26.6,0.0,6,15.4
2026.05.29,00:00,23:59,Erhardt,4162,3751,7913,10.8,28.1,0.0,6,15.2
2026.05.30,00:00,23:59,Erhardt,3271,3201,6472,13.7,30.3,0.0,91,8.8
2026.05.31,00:00,23:59,Erhardt,1855,1985,3840,16.1,30.9,3.6,86,7.3
2026.06.01,00:00,23:59,Erhardt,2727,2160,4887,14.1,24.2,0.0,79,6.2
