datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2026.01.02,00:00,23:59,Olympia,248,211,459,-1.1,1.8,2.1,90,0.0
2026.01.03,00:00,23:59,Olympia,182,177,359,-3.3,0.4,0.0,58,8.0
2026.01.04,00:00,23:59,Olympia,200,171,371,-8.5,-0.3,0.0,0,8.2
2026.01.05,00:00,23:59,Olympia,239,215,454,-9.4,-3.3,0.0,60,0.0
2026.01.06,00:00,23:59,Olympia,280,223,503,-11.0,-2.2,0.0,60,4.7
2026.01.07,00:00,23:59,Olympia,500,391,891,-7.6,-1.3,0.1,54,5.7
2026.01.08,00:00,23:59,Olympia,478,446,924,-5.5,1.9,8.1,91,0.0
2026.01.09,00:00,23:59,Olympia,434,392,826,1.3,7.3,0.0,78,2.1
2026.01.10,00:00,23:59,Olympia,328,291,619,-3.3,3.4,5.0,85,0.0
2026.01.11,00:00,23:59,Olympia,114,116,230,-8.9,-1.8,0.0,63,4.4
2026.01.12,00:00,23:59,Olympia,310,273,583,-7.5,7.0,7.0,89,0.0
2026.01.13,00:00,23:59,Olympia,687,607,1294,2.1,10.3,0.0,99,2.8
2026.01.14,00:00,23:59,Olympia,844,793,1637,2.7,12.3,0.0,94,5.3
2026.01.15,00:00,23:59,Olympia,990,884,1874,2.3,13.3,0.0,73,5.4
2026.01.16,00:00,23:59,Olympia,862,793,1655,-1.9,9.9,0.0,83,7.8
2026.01.17,00:00,23:59,Olympia,423,378,801,-2.5,-0.9,0.0,100,0.0
2026.01.18,00:00,23:59,Olympia,413,337,750,-1.6,0.3,0.0,100,0.0
2026.01.19,00:00,23:59,Olympia,857,800,1657,-3.0,6.1,0.0,38,8.1
2026.01.20,00:00,23:59,Olympia,943,862,1805,-5.1,5.1,0.0,11,8.6
2026.01.21,00:00,23:59,Olympia,857,811,1668,-6.0,4.1,0.0,0,8.6
2026.01.22,00:00,23:59,Olympia,773,707,1480,-8.3,-4.2,0.0,84,1.9
2026.01.23,00:00,23:59,Olympia,630,594,1224,-7.3,-1.4,0.0,85,6.4
2026.01.24,00:00,23:59,Olympia,375,341,716,-6.9,-0.2,0.0,99,0.6
2026.01.25,00:00,23:59,Olympia,306,231,537,-4.4,1.3,8.1,99,0.0
2026.01.26,00:00,23:59,Olympia,512,475,987,1.3,4.6,0.1,90,0.5
2026.01.27,00:00,23:59,Olympia,872,809,1681,-1.3,7.3,0.0,49,7.9
2026.01.28,00:00,23:59,Olympia,845,819,1664,0.4,5.1,7.0,98,3.2
2026.01.29,00:00,23:59,Olympia,467,436,903,-0.1,2.9,2.0,98,0.0
2026.01.30,00:00,23:59,Olympia,693,584,1277,-1.8,5.0,0.0,38,8.4
2026.01.31,00:00,23:59,Olympia,457,412,869,-1.4,5.4,0.0,55,7.1
2026.01.01,00:00,23:59,Hirsch,77,71,148,-5.2,4.1,0.0,73,7.4
2026.01.02,00:00,23:59,Hirsch,140,143,283,-1.1,1.8,2.1,90,0.0
2026.01.03,00:00,23:59,Hirsch,78,75,153,-3.3,0.4,0.0,58,8.0
2026.01.04,00:00,23:59,Hirsch,53,53,106,-8.5,-0.3,0.0,0,8.2
2026.01.05,00:00,23:59,Hirsch,115,142,257,-9.4,-3.3,0.0,60,0.0
2026.01.06,00:00,23:59,Hirsch,48,51,99,-11.0,-2.2,0.0,60,4.7
2026.01.07,00:00,23:59,Hirsch,326,368,694,-7.6,-1.3,0.1,54,5.7
2026.01.08,00:00,23:59,Hirsch,296,344,640,-5.5,1.9,8.1,91,0.0
2026.01.09,00:00,23:59,Hirsch,238,227,465,1.3,7.3,0.0,78,2.1
2026.01.10,00:00,23:59,Hirsch,132,122,254,-3.3,3.4,5.0,85,0.0
2026.01.11,00:00,23:59,Hirsch,43,43,86,-8.9,-1.8,0.0,63,4.4
2026.01.12,00:00,23:59,Hirsch,164,198,362,-7.5,7.0,7.0,89,0.0
2026.01.13,00:00,23:59,Hirsch,546,551,1097,2.1,10.3,0.0,99,2.8
2026.01.14,00:00,23:59,Hirsch,688,694,1382,2.7,12.3,0.0,94,5.3
2026.01.15,00:00,23:59,Hirsch,738,745,1483,2.3,13.3,0.0,73,5.4
2026.01.16,00:00,23:59,Hirsch,586,598,1184,-1.9,9.9,0.0,83,7.8
2026.01.17,00:00,23:59,Hirsch,214,182,396,-2.5,-0.9,0.0,100,0.0
2026.01.18,00:00,23:59,Hirsch,165,156,321,-1.6,0.3,0.0,100,0.0
2026.01.19,00:00,23:59,Hirsch,713,739,1452,-3.0,6.1,0.0,38,8.1
2026.01.20,00:00,23:59,Hirsch,720,725,1445,-5.1,5.1,0.0,11,8.6
2026.01.21,00:00,23:59,Hirsch,716,734,1450,-6.0,4.1,0.0,0,8.6
2026.01.22,00:00,23:59,Hirsch,613,617,1230,-8.3,-4.2,0.0,84,1.9
2026.01.23,00:00,23:59,Hirsch,467,461,928,-7.3,-1.4,0.0,85,6.4
2026.01.24,00:00,23:59,Hirsch,177,193,370,-6.9,-0.2,0.0,99,0.6
2026.01.25,00:00,23:59,Hirsch,134,113,247,-4.4,1.3,8.1,99,0.0
2026.01.26,00:00,23:59,Hirsch,335,344,679,1.3,4.6,0.1,90,0.5
2026.01.27,00:00,23:59,Hirsch,633,693,1326,-1.3,7.3,0.0,49,7.9
2026.01.28,00:00,23:59,Hirsch,667,697,1364,0.4,5.1,7.0,98,3.2
2026.01.29,00:00,23:59,Hirsch,293,302,595,-0.1,2.9,2.0,98,0.0
2026.01.30,00:00,23:59,Hirsch,427,430,857,-1.8,5.0,0.0,38,8.4
2026.01.31,00:00,23:59,Hirsch,238,240,478,-1.4,5.4,0.0,55,7.1
2026.01.01,00:00,23:59,Erhardt,334,329,663,-5.2,4.1,0.0,73,7.4
2026.01.02,00:00,23:59,Erhardt,368,373,741,-1.1,1.8,2.1,90,0.0
2026.01.03,00:00,23:59,Erhardt,261,306,567,-3.3,0.4,0.0,58,8.0
2026.01.04,00:00,23:59,Erhardt,254,300,554,-8.5,-0.3,0.0,0,8.2
2026.01.05,00:00,23:59,Erhardt,399,436,835,-9.4,-3.3,0.0,60,0.0
2026.01.06,00:00,23:59,Erhardt,289,320,609,-11.0,-2.2,0.0,60,4.7
2026.01.07,00:00,23:59,Erhardt,849,702,1551,-7.6,-1.3,0.1,54,5.7
2026.01.08,00:00,23:59,Erhardt,747,650,1397,-5.5,1.9,8.1,91,0.0
2026.01.09,00:00,23:59,Erhardt,630,647,1277,1.3,7.3,0.0,78,2.1
2026.01.10,00:00,23:59,Erhardt,377,451,828,-3.3,3.4,5.0,85,0.0
2026.01.11,00:00,23:59,Erhardt,222,268,490,-8.9,-1.8,0.0,63,4.4
2026.01.12,00:00,23:59,Erhardt,512,599,1111,-7.5,7.0,7.0,89,0.0
2026.01.13,00:00,23:59,Erhardt,1231,1168,2399,2.1,10.3,0.0,99,2.8
2026.01.14,00:00,23:59,Erhardt,1573,1362,2935,2.7,12.3,0.0,94,5.3
2026.01.15,00:00,23:59,Erhardt,1707,1473,3180,2.3,13.3,0.0,73,5.4
2026.01.16,00:00,23:59,Erhardt,1488,1327,2815,-1.9,9.9,0.0,83,7.8
2026.01.17,00:00,23:59,Erhardt,632,680,1312,-2.5,-0.9,0.0,100,0.0
2026.01.18,00:00,23:59,Erhardt,537,577,1114,-1.6,0.3,0.0,100,0.0
2026.01.19,00:00,23:59,Erhardt,1444,1254,2698,-3.0,6.1,0.0,38,8.1
2026.01.20,00:00,23:59,Erhardt,1679,1248,2927,-5.1,5.1,0.0,11,8.6
2026.01.21,00:00,23:59,Erhardt,1629,1212,2841,-6.0,4.1,0.0,0,8.6
2026.01.22,00:00,23:59,Erhardt,1333,1082,2415,-8.3,-4.2,0.0,84,1.9
2026.01.23,00:00,23:59,Erhardt,1057,868,1925,-7.3,-1.4,0.0,85,6.4
2026.01.24,00:00,23:59,Erhardt,523,525,1048,-6.9,-0.2,0.0,99,0.6
2026.01.25,00:00,23:59,Erhardt,412,473,885,-4.4,1.3,8.1,99,0.0
2026.01.26,00:00,23:59,Erhardt,747,875,1622,1.3,4.6,0.1,90,0.5
2026.01.27,00:00,23:59,Erhardt,1473,1329,2802,-1.3,7.3,0.0,49,7.9
2026.01.28,00:00,23:59,Erhardt,1485,1322,2807,0.4,5.1,7.0,98,3.2
2026.01.29,00:00,23:59,Erhardt,762,807,1569,-0.1,2.9,2.0,98,0.0
2026.01.30,00:00,23:59,Erhardt,1146,976,2122,-1.8,5.0,0.0,38,8.4
2026.01.31,00:00,23:59,Erhardt,803,839,1642,-1.4,5.4,0.0,55,7.1
