datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2026.04.24,00:00,23:59,Arnulf,1165,75,1240,3.6,20.5,0.0,18,13.9
2026.04.25,00:00,23:59,Arnulf,1029,56,1085,4.7,22.3,0.0,10,13.9
2026.04.26,00:00,23:59,Arnulf,872,42,914,6.6,20.2,0.0,33,11.9
2026.04.27,00:00,23:59,Arnulf,1158,82,1240,4.1,20.3,0.0,58,13.0
2026.04.28,00:00,23:59,Arnulf,1217,94,1311,6.5,20.4,0.0,98,9.6
2026.04.29,00:00,23:59,Arnulf,1210,99,1309,7.3,18.2,0.0,50,11.5
2026.04.30,00:00,23:59,Arnulf,1134,68,1202,3.3,15.6,0.0,5,14.1
2026.04.01,00:00,23:59,Kreuther,264,210,474,1.2,8.7,0.0,89,3.2
2026.04.02,00:00,23:59,Kreuther,274,207,481,0.7,8.8,0.0,85,1.2
2026.04.03,00:00,23:59,Kreuther,212,220,432,2.2,13.6,2.6,50,8.4
2026.04.04,00:00,23:59,Kreuther,120,155,275,7.3,13.1,0.6,89,0.3
2026.04.05,00:00,23:59,Kreuther,231,203,434,7.5,23.4,0.5,70,11.1
2026.04.06,00:00,23:59,Kreuther,289,247,536,7.3,16.5,0.0,73,10.1
2026.04.07,00:00,23:59,Kreuther,506,456,962,4.5,18.6,0.0,25,12.8
2026.04.08,00:00,23:59,Kreuther,499,404,903,4.1,17.1,0.0,14,13.0
2026.04.09,00:00,23:59,Kreuther,455,386,841,2.6,15.4,0.0,91,7.8
2026.04.10,00:00,23:59,Kreuther,206,171,377,7.7,12.0,1.9,98,0.0
2026.04.11,00:00,23:59,Kreuther,370,337,707,6.1,18.8,0.0,69,9.4
2026.04.12,00:00,23:59,Kreuther,138,121,259,8.3,11.7,0.7,96,0.0
2026.04.13,00:00,23:59,Kreuther,468,359,827,6.5,12.7,0.0,94,0.0
2026.04.14,00:00,23:59,Kreuther,557,447,1004,7.5,10.2,0.3,98,0.0
2026.04.15,00:00,23:59,Kreuther,436,354,790,8.2,12.5,0.0,100,0.0
2026.04.16,00:00,23:59,Kreuther,533,432,965,7.9,18.1,0.0,79,6.9
2026.04.17,00:00,23:59,Kreuther,532,466,998,5.3,20.6,0.0,19,12.4
2026.04.18,00:00,23:59,Kreuther,463,453,916,7.8,21.8,0.0,73,9.8
2026.04.19,00:00,23:59,Kreuther,133,165,298,5.6,16.7,0.2,75,3.1
2026.04.20,00:00,23:59,Kreuther,525,411,936,3.6,14.7,0.0,34,10.9
2026.04.21,00:00,23:59,Kreuther,542,431,973,3.7,11.4,0.0,65,8.6
2026.04.22,00:00,23:59,Kreuther,528,406,934,1.3,14.1,0.0,0,13.6
2026.04.23,00:00,23:59,Kreuther,620,469,1089,1.5,19.2,0.0,4,13.8
2026.04.24,00:00,23:59,Kreuther,579,501,1080,3.6,20.5,0.0,18,13.9
2026.04.25,00:00,23:59,Kreuther,464,430,894,4.7,22.3,0.0,10,13.9
2026.04.26,00:00,23:59,Kreuther,425,387,812,6.6,20.2,0.0,33,11.9
2026.04.27,00:00,23:59,Kreuther,596,489,1085,4.1,20.3,0.0,58,13.0
2026.04.28,00:00,23:59,Kreuther,634,527,1161,6.5,20.4,0.0,98,9.6
2026.04.29,00:00,23:59,Kreuther,591,465,1056,7.3,18.2,0.0,50,11.5
2026.04.30,00:00,23:59,Kreuther,598,470,1068,3.3,15.6,0.0,5,14.1
2026.04.01,00:00,23:59,Olympia,793,764,1557,1.2,8.7,0.0,89,3.2
2026.04.02,00:00,23:59,Olympia,728,711,1439,0.7,8.8,0.0,85,1.2
2026.04.03,00:00,23:59,Olympia,929,833,1762,2.2,13.6,2.6,50,8.4
2026.04.04,00:00,23:59,Olympia,373,368,741,7.3,13.1,0.6,89,0.3
2026.04.05,00:00,23:59,Olympia,1336,1104,2440,7.5,23.4,0.5,70,11.1
2026.04.06,00:00,23:59,Olympia,1212,1136,2348,7.3,16.5,0.0,73,10.1
2026.04.07,00:00,23:59,Olympia,1469,1438,2907,4.5,18.6,0.0,25,12.8
2026.04.08,00:00,23:59,Olympia,1684,1653,3337,4.1,17.1,0.0,14,13.0
2026.04.09,00:00,23:59,Olympia,1381,1333,2714,2.6,15.4,0.0,91,7.8
2026.04.10,00:00,23:59,Olympia,695,676,1371,7.7,12.0,1.9,98,0.0
2026.04.11,00:00,23:59,Olympia,1759,1570,3329,6.1,18.8,0.0,69,9.4
2026.04.12,00:00,23:59,Olympia,576,561,1137,8.3,11.7,0.7,96,0.0
2026.04.13,00:00,23:59,Olympia,1369,1351,2720,6.5,12.7,0.0,94,0.0
2026.04.14,00:00,23:59,Olympia,2093,2159,4252,7.5,10.2,0.3,98,0.0
2026.04.15,00:00,23:59,Olympia,1534,1725,3259,8.2,12.5,0.0,100,0.0
2026.04.16,00:00,23:59,Olympia,2005,1995,4000,7.9,18.1,0.0,79,6.9
2026.04.17,00:00,23:59,Olympia,2005,1970,3975,5.3,20.6,0.0,19,12.4
2026.04.18,00:00,23:59,Olympia,1783,1694,3477,7.8,21.8,0.0,73,9.8
2026.04.19,00:00,23:59,Olympia,806,812,1618,5.6,16.7,0.2,75,3.1
2026.04.20,00:00,23:59,Olympia,1750,1784,3534,3.6,14.7,0.0,34,10.9
2026.04.21,00:00,23:59,Olympia,1670,1728,3398,3.7,11.4,0.0,65,8.6
2026.04.22,00:00,23:59,Olympia,1820,1875,3695,1.3,14.1,0.0,0,13.6
2026.04.23,00:00,23:59,Olympia,2086,2071,4157,1.5,19.2,0.0,4,13.8
2026.04.24,00:00,23:59,Olympia,4172,2881,7053,3.6,20.5,0.0,18,13.9
2026.04.25,00:00,23:59,Olympia,5583,2888,8471,4.7,22.3,0.0,10,13.9
2026.04.26,00:00,23:59,Olympia,4550,2448,6998,6.6,20.2,0.0,33,11.9
2026.04.27,00:00,23:59,Olympia,2005,2056,4061,4.1,20.3,0.0,58,13.0
2026.04.28,00:00,23:59,Olympia,1973,2024,3997,6.5,20.4,0.0,98,9.6
2026.04.29,00:00,23:59,Olympia,1914,2069,3983,7.3,18.2,0.0,50,11.5
2026.04.30,00:00,23:59,Olympia,1670,1662,3332,3.3,15.6,0.0,5,14.1
2026.04.01,00:00,23:59,Hirsch,687,695,1382,1.2,8.7,0.0,89,3.2
2026.04.02,00:00,23:59,Hirsch,684,712,1396,0.7,8.8,0.0,85,1.2
2026.04.03,00:00,23:59,Hirsch,377,322,699,2.2,13.6,2.6,50,8.4
2026.04.04,00:00,23:59,Hirsch,228,229,457,7.3,13.1,0.6,89,0.3
2026.04.05,00:00,23:59,Hirsch,446,393,839,7.5,23.4,0.5,70,11.1
2026.04.06,00:00,23:59,Hirsch,480,461,941,7.3,16.5,0.0,73,10.1
2026.04.07,00:00,23:59,Hirsch,1176,1207,2383,4.5,18.6,0.0,25,12.8
2026.04.08,00:00,23:59,Hirsch,1310,1287,2597,4.1,17.1,0.0,14,13.0
2026.04.09,00:00,23:59,Hirsch,1112,1134,2246,2.6,15.4,0.0,91,7.8
2026.04.10,00:00,23:59,Hirsch,479,528,1007,7.7,12.0,1.9,98,0.0
2026.04.11,00:00,23:59,Hirsch,703,663,1366,6.1,18.8,0.0,69,9.4
2026.04.12,00:00,23:59,Hirsch,261,263,524,8.3,11.7,0.7,96,0.0
2026.04.13,00:00,23:59,Hirsch,1050,1064,2114,6.5,12.7,0.0,94,0.0
2026.04.14,00:00,23:59,Hirsch,960,966,1926,7.5,10.2,0.3,98,0.0
2026.04.15,00:00,23:59,Hirsch,1204,1269,2473,8.2,12.5,0.0,100,0.0
2026.04.16,00:00,23:59,Hirsch,1314,1280,2594,7.9,18.1,0.0,79,6.9
2026.04.17,00:00,23:59,Hirsch,1163,1217,2380,5.3,20.6,0.0,19,12.4
2026.04.18,00:00,23:59,Hirsch,924,976,1900,7.8,21.8,0.0,73,9.8
2026.04.19,00:00,23:59,Hirsch,351,324,675,5.6,16.7,0.2,75,3.1
2026.04.20,00:00,23:59,Hirsch,1229,1269,2498,3.6,14.7,0.0,34,10.9
2026.04.21,00:00,23:59,Hirsch,1265,1317,2582,3.7,11.4,0.0,65,8.6
2026.04.22,00:00,23:59,Hirsch,1294,1361,2655,1.3,14.1,0.0,0,13.6
2026.04.23,00:00,23:59,Hirsch,1363,1401,2764,1.5,19.2,0.0,4,13.8
2026.04.24,00:00,23:59,Hirsch,1198,1260,2458,3.6,20.5,0.0,18,13.9
2026.04.25,00:00,23:59,Hirsch,861,804,1665,4.7,22.3,0.0,10,13.9
2026.04.26,00:00,23:59,Hirsch,864,794,1658,6.6,20.2,0.0,33,11.9
2026.04.27,00:00,23:59,Hirsch,1460,1427,2887,4.1,20.3,0.0,58,13.0
2026.04.28,00:00,23:59,Hirsch,1520,1523,3043,6.5,20.4,0.0,98,9.6
2026.04.29,00:00,23:59,Hirsch,1425,1464,2889,7.3,18.2,0.0,50,11.5
2026.04.30,00:00,23:59,Hirsch,1245,1237,2482,3.3,15.6,0.0,5,14.1
2026.04.01,00:00,23:59,Erhardt,1520,1422,2942,1.2,8.7,0.0,89,3.2
2026.04.02,00:00,23:59,Erhardt,1423,1389,2812,0.7,8.8,0.0,85,1.2
2026.04.03,00:00,23:59,Erhardt,1264,1271,2535,2.2,13.6,2.6,50,8.4
2026.04.04,00:00,23:59,Erhardt,681,725,1406,7.3,13.1,0.6,89,0.3
2026.04.05,00:00,23:59,Erhardt,1668,1753,3421,7.5,23.4,0.5,70,11.1
2026.04.06,00:00,23:59,Erhardt,1473,1730,3203,7.3,16.5,0.0,73,10.1
2026.04.07,00:00,23:59,Erhardt,2623,2399,5022,4.5,18.6,0.0,25,12.8
2026.04.08,00:00,23:59,Erhardt,2930,2540,5470,4.1,17.1,0.0,14,13.0
2026.04.09,00:00,23:59,Erhardt,2306,2070,4376,2.6,15.4,0.0,91,7.8
2026.04.10,00:00,23:59,Erhardt,1270,1113,2383,7.7,12.0,1.9,98,0.0
2026.04.11,00:00,23:59,Erhardt,2783,3086,5869,6.1,18.8,0.0,69,9.4
2026.04.12,00:00,23:59,Erhardt,938,1070,2008,8.3,11.7,0.7,96,0.0
2026.04.13,00:00,23:59,Erhardt,2259,1814,4073,6.5,12.7,0.0,94,0.0
2026.04.14,00:00,23:59,Erhardt,3493,2966,6459,7.5,10.2,0.3,98,0.0
2026.04.15,00:00,23:59,Erhardt,2737,2276,5013,8.2,12.5,0.0,100,0.0
2026.04.16,00:00,23:59,Erhardt,3005,2617,5622,7.9,18.1,0.0,79,6.9
2026.04.17,00:00,23:59,Erhardt,3361,3104,6465,5.3,20.6,0.0,19,12.4
2026.04.18,00:00,23:59,Erhardt,3802,4108,7910,7.8,21.8,0.0,73,9.8
2026.04.19,00:00,23:59,Erhardt,1067,1138,2205,5.6,16.7,0.2,75,3.1
2026.04.20,00:00,23:59,Erhardt,2916,2310,5226,3.6,14.7,0.0,34,10.9
2026.04.21,00:00,23:59,Erhardt,2888,2396,5284,3.7,11.4,0.0,65,8.6
2026.04.22,00:00,23:59,Erhardt,3196,2578,5774,1.3,14.1,0.0,0,13.6
2026.04.23,00:00,23:59,Erhardt,3507,2980,6487,1.5,19.2,0.0,4,13.8
2026.04.24,00:00,23:59,Erhardt,3520,3122,6642,3.6,20.5,0.0,18,13.9
2026.04.25,00:00,23:59,Erhardt,3678,3642,7320,4.7,22.3,0.0,10,13.9
2026.04.26,00:00,23:59,Erhardt,3590,3569,7159,6.6,20.2,0.0,33,11.9
2026.04.27,00:00,23:59,Erhardt,3440,2822,6262,4.1,20.3,0.0,58,13.0
2026.04.28,00:00,23:59,Erhardt,3749,3089,6838,6.5,20.4,0.0,98,9.6
2026.04.29,00:00,23:59,Erhardt,3516,2912,6428,7.3,18.2,0.0,50,11.5
2026.04.30,00:00,23:59,Erhardt,3120,2652,5772,3.3,15.6,0.0,5,14.1
