datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.05.24,00:00,23.59,Hirsch,590,644,1234,4.4,17.3,0.4,73,10.4
2025.05.25,00:00,23.59,Hirsch,199,160,359,10.0,16.0,6.4,90,0.4
2025.05.26,00:00,23.59,Hirsch,829,879,1708,11.1,18.5,2.6,94,3.0
2025.05.27,00:00,23.59,Hirsch,1270,1298,2568,10.2,17.7,0.3,98,2.8
2025.05.28,00:00,23.59,Hirsch,707,767,1474,10.6,17.2,4.5,95,1.2
2025.05.29,00:00,23.59,Hirsch,453,448,901,10.5,17.8,0.0,98,1.7
2025.05.30,00:00,23.59,Hirsch,1041,1041,2082,14.3,25.7,0.0,40,12.9
2025.05.31,00:00,23.59,Hirsch,836,791,1627,13.8,30.9,0.0,24,14.1
2025.05.01,00:00,23.59,Erhardt,4469,4247,8716,8.1,25.8,0.0,6,14.1
2025.05.02,00:00,23.59,Erhardt,4018,3347,7365,9.9,28.5,0.0,21,13.8
2025.05.03,00:00,23.59,Erhardt,2193,2039,4232,14.8,23.5,0.8,80,5.1
2025.05.04,00:00,23.59,Erhardt,810,846,1656,9.2,15.2,11.0,96,0.2
2025.05.05,00:00,23.59,Erhardt,923,712,1635,6.0,9.8,14.4,94,0.0
2025.05.06,00:00,23.59,Erhardt,2177,1416,3593,5.4,10.8,0.0,96,0.0
2025.05.07,00:00,23.59,Erhardt,2575,1947,4522,5.8,14.7,0.2,99,4.3
2025.05.08,00:00,23.59,Erhardt,2245,1690,3935,7.6,13.1,0.0,100,0.7
2025.05.09,00:00,23.59,Erhardt,2544,2068,4612,5.3,15.1,0.0,54,10.2
2025.05.10,00:00,23.59,Erhardt,3521,3312,6833,2.7,18.3,0.0,14,14.6
2025.05.11,00:00,23.59,Erhardt,3621,3576,7197,3.7,20.9,0.0,4,14.7
2025.05.12,00:00,23.59,Erhardt,3887,2595,6482,6.9,20.0,0.0,14,14.7
2025.05.13,00:00,23.59,Erhardt,4567,3026,7593,5.2,19.1,0.0,13,14.7
2025.05.14,00:00,23.59,Erhardt,4452,3230,7682,5.6,22.2,0.0,33,14.6
2025.05.15,00:00,23.59,Erhardt,3720,2601,6321,6.6,17.4,0.0,58,8.0
2025.05.16,00:00,23.59,Erhardt,2859,2105,4964,4.0,15.7,0.1,66,6.0
2025.05.17,00:00,23.59,Erhardt,2294,2059,4353,8.8,18.1,0.8,85,5.3
2025.05.18,00:00,23.59,Erhardt,2236,1891,4127,8.0,19.3,0.1,63,6.0
2025.05.19,00:00,23.59,Erhardt,3930,2847,6777,7.5,21.9,0.0,34,14.5
2025.05.20,00:00,23.59,Erhardt,4379,2971,7350,7.3,22.8,0.0,91,11.7
2025.05.21,00:00,23.59,Erhardt,3308,2153,5461,13.3,21.4,0.3,98,3.1
2025.05.22,00:00,23.59,Erhardt,2053,1438,3491,7.2,14.4,1.4,93,0.1
2025.05.23,00:00,23.59,Erhardt,2406,1750,4156,7.6,15.1,1.4,88,6.3
2025.05.24,00:00,23.59,Erhardt,2534,2271,4805,4.4,17.3,0.4,73,10.4
2025.05.25,00:00,23.59,Erhardt,643,579,1222,10.0,16.0,6.4,90,0.4
2025.05.26,00:00,23.59,Erhardt,1955,1391,3346,11.1,18.5,2.6,94,3.0
2025.05.27,00:00,23.59,Erhardt,3061,2241,5302,10.2,17.7,0.3,98,2.8
2025.05.28,00:00,23.59,Erhardt,1961,1302,3263,10.6,17.2,4.5,95,1.2
2025.05.29,00:00,23.59,Erhardt,1503,1429,2932,10.5,17.8,0.0,98,1.7
2025.05.30,00:00,23.59,Erhardt,3570,2896,6466,14.3,25.7,0.0,40,12.9
2025.05.31,00:00,23.59,Erhardt,3541,3065,6606,13.8,30.9,0.0,24,14.1
