datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2025.11.18,00:00,23.59,Olympia,1068,1097,2165,-1.6,4.4,0.0,64,4.9
2025.11.19,00:00,23.59,Olympia,998,1024,2022,-1.4,4.2,0.2,66,5.7
2025.11.20,00:00,23.59,Olympia,920,954,1874,-0.3,3.9,0.0,96,0.1
2025.11.21,00:00,23.59,Olympia,734,726,1460,-1.9,0.7,0.4,94,0.0
2025.11.22,00:00,23.59,Olympia,384,378,762,-7.1,-0.9,0.0,46,1.9
2025.11.23,00:00,23.59,Olympia,426,404,830,-8.0,1.2,6.8,46,7.1
2025.11.24,00:00,23.59,Olympia,485,478,963,0.1,5.0,22.1,96,0.0
2025.11.25,00:00,23.59,Olympia,793,780,1573,2.0,5.0,2.6,98,0.0
2025.11.26,00:00,23.59,Olympia,639,691,1330,0.3,2.2,2.2,98,0.0
2025.11.27,00:00,23.59,Olympia,859,899,1758,-2.1,3.6,0.0,79,1.7
2025.11.28,00:00,23.59,Olympia,846,847,1693,-3.4,5.4,0.2,51,8.3
2025.11.29,00:00,23.59,Olympia,547,527,1074,1.5,7.4,0.6,91,0.0
2025.11.30,00:00,23.59,Olympia,559,516,1075,-0.9,8.8,2.8,99,2.9
2025.11.01,00:00,23.59,Hirsch,453,464,917,6.7,17.9,2.4,85,6.8
2025.11.02,00:00,23.59,Hirsch,130,140,270,8.1,14.6,17.2,95,0.0
2025.11.03,00:00,23.59,Hirsch,981,1016,1997,5.5,12.5,0.0,54,3.9
2025.11.04,00:00,23.59,Hirsch,1206,1231,2437,2.1,14.8,0.0,54,9.6
2025.11.05,00:00,23.59,Hirsch,1159,1222,2381,1.5,15.1,0.0,78,9.1
2025.11.06,00:00,23.59,Hirsch,991,1074,2065,-0.9,5.3,0.0,74,1.9
2025.11.07,00:00,23.59,Hirsch,702,741,1443,0.9,3.9,0.0,100,0.0
2025.11.08,00:00,23.59,Hirsch,324,326,650,1.0,6.1,0.8,100,0.0
2025.11.09,00:00,23.59,Hirsch,213,191,404,6.0,10.4,4.2,99,0.0
2025.11.10,00:00,23.59,Hirsch,1018,1075,2093,3.9,11.9,0.0,73,3.5
2025.11.11,00:00,23.59,Hirsch,1148,1164,2312,4.5,14.2,0.0,86,5.7
2025.11.12,00:00,23.59,Hirsch,1141,1196,2337,1.8,14.2,0.0,78,8.0
2025.11.13,00:00,23.59,Hirsch,1135,1186,2321,3.5,18.4,0.0,95,7.9
2025.11.14,00:00,23.59,Hirsch,933,961,1894,4.0,19.7,0.0,68,4.5
2025.11.15,00:00,23.59,Hirsch,526,497,1023,5.5,14.6,0.2,95,5.1
2025.11.16,00:00,23.59,Hirsch,411,409,820,6.5,14.2,0.3,94,3.1
2025.11.17,00:00,23.59,Hirsch,605,697,1302,0.3,8.2,2.1,96,0.5
2025.11.18,00:00,23.59,Hirsch,912,933,1845,-1.6,4.4,0.0,64,4.9
2025.11.19,00:00,23.59,Hirsch,831,824,1655,-1.4,4.2,0.2,66,5.7
2025.11.20,00:00,23.59,Hirsch,767,776,1543,-0.3,3.9,0.0,96,0.1
2025.11.21,00:00,23.59,Hirsch,511,510,1021,-1.9,0.7,0.4,94,0.0
2025.11.22,00:00,23.59,Hirsch,201,170,371,-7.1,-0.9,0.0,46,1.9
2025.11.23,00:00,23.59,Hirsch,164,165,329,-8.0,1.2,6.8,46,7.1
2025.11.24,00:00,23.59,Hirsch,346,366,712,0.1,5.0,22.1,96,0.0
2025.11.25,00:00,23.59,Hirsch,617,663,1280,2.0,5.0,2.6,98,0.0
2025.11.26,00:00,23.59,Hirsch,536,599,1135,0.3,2.2,2.2,98,0.0
2025.11.27,00:00,23.59,Hirsch,697,728,1425,-2.1,3.6,0.0,79,1.7
2025.11.28,00:00,23.59,Hirsch,607,577,1184,-3.4,5.4,0.2,51,8.3
2025.11.29,00:00,23.59,Hirsch,217,244,461,1.5,7.4,0.6,91,0.0
2025.11.30,00:00,23.59,Hirsch,217,230,447,-0.9,8.8,2.8,99,2.9
2025.11.01,00:00,23.59,Erhardt,1952,1757,3709,6.7,17.9,2.4,85,6.8
2025.11.02,00:00,23.59,Erhardt,308,352,660,8.1,14.6,17.2,95,0.0
2025.11.03,00:00,23.59,Erhardt,1918,1372,3290,5.5,12.5,0.0,54,3.9
2025.11.04,00:00,23.59,Erhardt,2413,1857,4270,2.1,14.8,0.0,54,9.6
2025.11.05,00:00,23.59,Erhardt,2279,1767,4046,1.5,15.1,0.0,78,9.1
2025.11.06,00:00,23.59,Erhardt,1874,1478,3352,-0.9,5.3,0.0,74,1.9
2025.11.07,00:00,23.59,Erhardt,1473,1115,2588,0.9,3.9,0.0,100,0.0
2025.11.08,00:00,23.59,Erhardt,946,938,1884,1.0,6.1,0.8,100,0.0
2025.11.09,00:00,23.59,Erhardt,719,662,1381,6.0,10.4,4.2,99,0.0
2025.11.10,00:00,23.59,Erhardt,2084,1680,3764,3.9,11.9,0.0,73,3.5
2025.11.11,00:00,23.59,Erhardt,2386,1792,4178,4.5,14.2,0.0,86,5.7
2025.11.12,00:00,23.59,Erhardt,2528,1984,4512,1.8,14.2,0.0,78,8.0
2025.11.13,00:00,23.59,Erhardt,2655,2080,4735,3.5,18.4,0.0,95,7.9
2025.11.14,00:00,23.59,Erhardt,2385,2140,4525,4.0,19.7,0.0,68,4.5
2025.11.15,00:00,23.59,Erhardt,1568,1611,3179,5.5,14.6,0.2,95,5.1
2025.11.16,00:00,23.59,Erhardt,1336,1408,2744,6.5,14.2,0.3,94,3.1
2025.11.17,00:00,23.59,Erhardt,1322,1007,2329,0.3,8.2,2.1,96,0.5
2025.11.18,00:00,23.59,Erhardt,2153,1566,3719,-1.6,4.4,0.0,64,4.9
2025.11.19,00:00,23.59,Erhardt,1885,1427,3312,-1.4,4.2,0.2,66,5.7
2025.11.20,00:00,23.59,Erhardt,1644,1245,2889,-0.3,3.9,0.0,96,0.1
2025.11.21,00:00,23.59,Erhardt,1214,933,2147,-1.9,0.7,0.4,94,0.0
2025.11.22,00:00,23.59,Erhardt,673,625,1298,-7.1,-0.9,0.0,46,1.9
2025.11.23,00:00,23.59,Erhardt,675,666,1341,-8.0,1.2,6.8,46,7.1
2025.11.24,00:00,23.59,Erhardt,808,669,1477,0.1,5.0,22.1,96,0.0
2025.11.25,00:00,23.59,Erhardt,1326,1054,2380,2.0,5.0,2.6,98,0.0
2025.11.26,00:00,23.59,Erhardt,1126,1000,2126,0.3,2.2,2.2,98,0.0
2025.11.27,00:00,23.59,Erhardt,1523,1365,2888,-2.1,3.6,0.0,79,1.7
2025.11.28,00:00,23.59,Erhardt,1292,1241,2533,-3.4,5.4,0.2,51,8.3
2025.11.29,00:00,23.59,Erhardt,753,659,1412,1.5,7.4,0.6,91,0.0
2025.11.30,00:00,23.59,Erhardt,764,818,1582,-0.9,8.8,2.8,99,2.9
